Date	Time	Ch1:Conce:ppm	Status	Ch2:Conce:ppm	Status	Ch3:Conce:ppm	Status	Ch4:Conce:ppm	Status	Ch5:Conce:ppm	Status
17.2.2025	16:34:32	-56.4326	G	690.783	G	-5.76623	G	66.274	G	247240	G
17.2.2025	16:34:37	-56.9823	G	542.557	G	-5.92553	G	66.3395	G	247271	G
17.2.2025	16:34:42	-56.3766	G	504.678	G	-5.84583	G	66.3886	G	247312	G
17.2.2025	16:34:47	-57.4528	G	448.076	G	-5.90046	G	66.3665	G	247318	G
17.2.2025	16:34:52	-56.7344	G	412.897	G	-5.81118	G	66.2877	G	247324	G
17.2.2025	16:34:57	-56.5213	G	674.137	G	-5.85002	G	66.2097	G	247272	G
17.2.2025	16:35:02	-56.8153	G	839.078	G	-5.82671	G	66.1732	G	247214	G
17.2.2025	16:35:07	-57.2824	G	548.173	G	-5.84116	G	66.1999	G	247292	G
17.2.2025	16:35:12	-56.7487	G	511.232	G	-5.82688	G	66.1903	G	247259	G
17.2.2025	16:35:17	-56.8772	G	530.754	G	-5.71067	G	66.25	G	247241	G
17.2.2025	16:35:22	-56.8231	G	550.765	G	-5.76189	G	66.2471	G	247232	G
17.2.2025	16:35:27	-56.8517	G	610.315	G	-5.90149	G	66.2249	G	247220	G
17.2.2025	16:35:32	-56.9085	G	623.658	G	-5.98872	G	66.2283	G	247211	G
17.2.2025	16:35:37	-57.4393	G	588.731	G	-6.02395	G	66.1928	G	247232	G
17.2.2025	16:35:42	-56.9695	G	572.569	G	-6.00525	G	66.1515	G	247210	G
17.2.2025	16:35:47	-57.2624	G	569.188	G	-5.8108	G	66.2494	G	247223	G
17.2.2025	16:35:52	-56.3411	G	566.311	G	-5.89421	G	66.2678	G	247212	G
17.2.2025	16:35:57	-57.297	G	561.801	G	-5.788	G	66.3074	G	247198	G
17.2.2025	16:36:02	-56.3741	G	556.651	G	-5.6224	G	66.3257	G	247186	G
17.2.2025	16:36:07	-56.1969	G	548.129	G	-5.69128	G	66.38	G	247159	G
17.2.2025	16:36:12	-56.9744	G	538.528	G	-5.79052	G	66.2961	G	247151	G
17.2.2025	16:36:17	-56.6523	G	529.73	G	-5.91219	G	66.233	G	247109	G
17.2.2025	16:36:22	-57.0094	G	523.369	G	-5.81884	G	66.3536	G	247069	G
17.2.2025	16:36:27	-56.5735	G	516.971	G	-5.58579	G	66.4442	G	247041	G
17.2.2025	16:36:32	-56.7711	G	512.488	G	-5.59273	G	66.4797	G	247026	G
17.2.2025	16:36:37	-56.6326	G	509.734	G	-5.57079	G	66.5465	G	247023	G
17.2.2025	16:36:42	-56.9745	G	507.991	G	-5.56742	G	66.6256	G	247007	G
17.2.2025	16:36:47	-56.5654	G	506.349	G	-5.50093	G	66.6226	G	246999	G
17.2.2025	16:36:52	-56.8412	G	504.745	G	-5.54019	G	66.6419	G	246976	G
17.2.2025	16:36:57	-56.6561	G	504.267	G	-5.62539	G	66.6962	G	246969	G
17.2.2025	16:37:02	-56.5129	G	503.197	G	-5.61524	G	66.803	G	246959	G
17.2.2025	16:37:07	-57.1526	G	502.34	G	-5.68484	G	66.8107	G	246950	G
17.2.2025	16:37:12	-56.9272	G	502.772	G	-5.84152	G	66.8657	G	246946	G
17.2.2025	16:37:17	-57.0703	G	509.98	G	-6.10268	G	66.8781	G	246924	G
17.2.2025	16:37:22	-56.467	G	501.253	G	-5.93807	G	66.9421	G	246917	G
17.2.2025	16:37:27	-56.828	G	497.783	G	-5.83245	G	66.92	G	246927	G
17.2.2025	16:37:32	-57.6638	G	508.462	G	-5.92289	G	66.9078	G	246969	G
17.2.2025	16:37:37	-56.1127	G	1363.32	G	-6.10565	G	67.0137	G	246940	G
17.2.2025	16:37:42	-56.4499	G	1050.48	G	-6.13216	G	67.1229	G	247048	G
17.2.2025	16:37:47	-57.1097	G	551.25	G	-6.06793	G	67.097	G	247223	G
17.2.2025	16:37:52	-57.2007	G	436.965	G	-6.04405	G	67.0985	G	247265	G
17.2.2025	16:37:57	-56.9031	G	523.76	G	-6.06461	G	67.0003	G	247260	G
17.2.2025	16:38:02	-57.0734	G	535.705	G	-6.02196	G	66.8366	G	247260	G
17.2.2025	16:38:07	-56.1435	G	906.723	G	-6.23211	G	66.707	G	247169	G
17.2.2025	16:38:12	-56.2864	G	665.405	G	-6.33558	G	66.647	G	247208	G
17.2.2025	16:38:17	-56.3541	G	467.288	G	-6.12644	G	66.6359	G	247287	G
17.2.2025	16:38:22	-57.4563	G	411.417	G	-6.14893	G	66.5965	G	247313	G
17.2.2025	16:38:27	-57.097	G	393.697	G	-6.17322	G	66.5311	G	247295	G
17.2.2025	16:38:32	-57.6862	G	386.249	G	-5.90717	G	66.5026	G	247284	G
17.2.2025	16:38:37	-57.3179	G	384.064	G	-5.85567	G	66.4011	G	247291	G
17.2.2025	16:38:42	-57.2377	G	391.232	G	-5.89969	G	66.3367	G	247296	G
17.2.2025	16:38:47	-57.1089	G	407.859	G	-5.76196	G	66.2817	G	247288	G
17.2.2025	16:38:52	-56.5844	G	412.528	G	-5.86032	G	66.3297	G	247322	G
17.2.2025	16:38:57	-56.3139	G	595.995	G	-5.69403	G	66.3312	G	247307	G
17.2.2025	16:39:02	-54.71	G	2005.31	G	-5.78898	G	66.3183	G	246868	G
17.2.2025	16:39:07	-56.3108	G	907.478	G	-5.88952	G	66.3772	G	247153	G
17.2.2025	16:39:12	-56.8344	G	649.846	G	-5.99925	G	66.3508	G	247251	G
17.2.2025	16:39:17	-56.7472	G	605.919	G	-5.89542	G	66.2401	G	247260	G
17.2.2025	16:39:22	-56.461	G	613.083	G	-5.92232	G	66.1622	G	247272	G
17.2.2025	16:39:27	-56.9113	G	606.541	G	-5.70123	G	66.1791	G	247268	G
17.2.2025	16:39:32	-57.035	G	574.514	G	-5.56526	G	66.2621	G	247268	G
17.2.2025	16:39:37	-56.3575	G	554.691	G	-5.60073	G	66.147	G	247262	G
17.2.2025	16:39:42	-57.0709	G	536.203	G	-5.56574	G	66.1024	G	247268	G
17.2.2025	16:39:47	-56.7366	G	492.35	G	-5.53891	G	66.0802	G	247271	G
17.2.2025	16:39:52	-56.7594	G	471.867	G	-5.54983	G	66.0515	G	247290	G
17.2.2025	16:39:57	-56.8734	G	443.608	G	-5.43193	G	65.9881	G	247287	G
17.2.2025	16:40:02	-56.9142	G	444.672	G	-5.44123	G	66.0009	G	247284	G
17.2.2025	16:40:07	-57.2487	G	442.653	G	-5.40033	G	66.0539	G	247281	G
17.2.2025	16:40:12	-56.9685	G	428.591	G	-5.56431	G	66.0365	G	247292	G
17.2.2025	16:40:17	-56.6091	G	423.901	G	-5.58513	G	66.0677	G	247309	G
17.2.2025	16:40:22	-56.7725	G	430.786	G	-5.42967	G	65.992	G	247309	G
17.2.2025	16:40:27	-57.028	G	424.775	G	-5.58085	G	65.9934	G	247332	G
17.2.2025	16:40:32	-56.8994	G	414.75	G	-5.75714	G	65.947	G	247318	G
17.2.2025	16:40:37	-56.5327	G	415.414	G	-5.64782	G	65.9608	G	247324	G
17.2.2025	16:40:42	-57.048	G	404.921	G	-5.59159	G	65.9415	G	247309	G
17.2.2025	16:40:47	-56.3104	G	409.515	G	-5.57863	G	65.9635	G	247301	G
17.2.2025	16:40:52	-57.0457	G	412.047	G	-5.49926	G	65.9507	G	247288	G
17.2.2025	16:40:57	-56.9158	G	405.17	G	-5.59648	G	65.9642	G	247298	G
17.2.2025	16:41:02	-57.358	G	401.737	G	-5.65165	G	65.8405	G	247310	G
17.2.2025	16:41:07	-56.6851	G	401.748	G	-5.59783	G	65.83	G	247326	G
17.2.2025	16:41:12	-56.6879	G	396.223	G	-5.62987	G	65.842	G	247310	G
17.2.2025	16:41:17	-56.941	G	398.462	G	-5.5764	G	65.8639	G	247302	G
17.2.2025	16:41:22	-57.032	G	401.921	G	-5.53902	G	65.8743	G	247305	G
17.2.2025	16:41:27	-57.7263	G	400.402	G	-5.56458	G	65.8658	G	247310	G
17.2.2025	16:41:32	-56.7156	G	397.945	G	-5.88584	G	65.8567	G	247303	G
17.2.2025	16:41:37	-56.9809	G	398.363	G	-5.85134	G	65.8138	G	247316	G
17.2.2025	16:41:42	-56.3634	G	386.989	G	-5.80158	G	65.7544	G	247315	G
17.2.2025	16:41:47	-56.9899	G	390.644	G	-5.92619	G	65.7406	G	247298	G
17.2.2025	16:41:52	-57.0296	G	391.958	G	-5.91011	G	65.8336	G	247312	G
17.2.2025	16:41:57	-56.6585	G	391.389	G	-5.85753	G	65.8145	G	247305	G
17.2.2025	16:42:02	-57.0189	G	390.786	G	-5.86907	G	65.8288	G	247315	G
17.2.2025	16:42:07	-57.0765	G	396.177	G	-5.77921	G	65.7729	G	247296	G
17.2.2025	16:42:12	-57.0149	G	391.802	G	-5.7077	G	65.7944	G	247290	G
17.2.2025	16:42:17	-57.1554	G	389.767	G	-5.65073	G	65.722	G	247259	G
17.2.2025	16:42:22	-57.0029	G	398.912	G	-5.57855	G	65.6714	G	247261	G
17.2.2025	16:42:27	-56.81	G	652.49	G	-5.62386	G	65.6888	G	247190	G
17.2.2025	16:42:32	-55.9655	G	863.883	G	-5.60923	G	65.74	G	247109	G
17.2.2025	16:42:37	-55.9147	G	924.005	G	-5.5506	G	65.8266	G	247094	G
17.2.2025	16:42:42	-56.3094	G	1019.67	G	-5.5566	G	65.7562	G	247109	G
17.2.2025	16:42:47	-53.7642	G	3303.41	G	-5.45712	G	65.8195	G	246608	G
17.2.2025	16:42:52	-52.64	G	4409.99	G	-5.39908	G	65.7805	G	246034	G
17.2.2025	16:42:57	-55.6508	G	1658.14	G	-5.55957	G	65.7536	G	246890	G
17.2.2025	16:43:02	-55.5397	G	1217.73	G	-5.6878	G	65.7673	G	247054	G
17.2.2025	16:43:07	-56.617	G	1097.21	G	-5.63837	G	65.8485	G	247087	G
17.2.2025	16:43:12	-56.4802	G	956.024	G	-5.62358	G	65.7985	G	247134	G
17.2.2025	16:43:17	-56.6131	G	857.549	G	-5.66841	G	65.7925	G	247168	G
17.2.2025	16:43:22	-56.5007	G	780.522	G	-5.82332	G	65.7572	G	247186	G
17.2.2025	16:43:27	-57.1253	G	749.364	G	-5.80871	G	65.7687	G	247200	G
17.2.2025	16:43:32	-56.3826	G	694.11	G	-5.87242	G	65.7055	G	247206	G
17.2.2025	16:43:37	-56.7091	G	618.7	G	-6.02469	G	65.7178	G	247223	G
17.2.2025	16:43:42	-57.0469	G	571.56	G	-5.91471	G	65.6948	G	247229	G
17.2.2025	16:43:47	-57.1626	G	550.404	G	-5.95737	G	65.6598	G	247241	G
17.2.2025	16:43:52	-56.7867	G	535.854	G	-5.84493	G	65.6519	G	247220	G
17.2.2025	16:43:57	-57.0752	G	509.417	G	-5.65009	G	65.6835	G	247230	G
17.2.2025	16:44:02	-57.1404	G	497.32	G	-5.57701	G	65.6554	G	247244	G
17.2.2025	16:44:07	-56.3867	G	482.254	G	-5.50302	G	65.5958	G	247256	G
17.2.2025	16:44:12	-56.5657	G	499.157	G	-5.46918	G	65.5996	G	247268	G
17.2.2025	16:44:17	-56.7512	G	469.639	G	-5.5452	G	65.5924	G	247250	G
17.2.2025	16:44:22	-57.0241	G	441.663	G	-5.45856	G	65.6704	G	247263	G
17.2.2025	16:44:27	-57.1351	G	457.775	G	-5.5498	G	65.612	G	247271	G
17.2.2025	16:44:32	-56.4728	G	440.669	G	-5.57416	G	65.611	G	247264	G
17.2.2025	16:44:37	-56.6274	G	435.99	G	-5.71376	G	65.6291	G	247247	G
17.2.2025	16:44:42	-57.0905	G	434.062	G	-5.7347	G	65.5749	G	247250	G
17.2.2025	16:44:47	-57.4801	G	425.683	G	-5.64477	G	65.4923	G	247251	G
17.2.2025	16:44:52	-56.4472	G	426.349	G	-5.57183	G	65.5688	G	247240	G
17.2.2025	16:44:57	-56.422	G	422.921	G	-5.52681	G	65.6406	G	247230	G
17.2.2025	16:45:02	-56.8312	G	420.595	G	-5.55139	G	65.623	G	247230	G
17.2.2025	16:45:07	-57.4919	G	416.216	G	-5.6335	G	65.6042	G	247236	G
17.2.2025	16:45:12	-56.5273	G	411.845	G	-5.60503	G	65.6248	G	247240	G
17.2.2025	16:45:17	-57.0277	G	413.525	G	-5.88076	G	65.5925	G	247238	G
17.2.2025	16:45:22	-57.0931	G	418.385	G	-5.96692	G	65.5488	G	247231	G
17.2.2025	16:45:27	-56.7565	G	409.199	G	-5.90351	G	65.5504	G	247239	G
17.2.2025	16:45:32	-56.8979	G	404.837	G	-5.81948	G	65.5311	G	247228	G
17.2.2025	16:45:37	-56.4983	G	408.907	G	-5.65847	G	65.5933	G	247240	G
17.2.2025	16:45:42	-56.9129	G	404.805	G	-5.76658	G	65.6431	G	247218	G
17.2.2025	16:45:47	-56.4786	G	400.218	G	-5.78256	G	65.6468	G	247206	G
17.2.2025	16:45:52	-56.0859	G	535.25	G	-5.76865	G	65.5701	G	247149	G
17.2.2025	16:45:57	-55.707	G	851.848	G	-5.68864	G	65.5759	G	247067	G
17.2.2025	16:46:02	-56.5102	G	963.415	G	-5.69385	G	65.5456	G	247051	G
17.2.2025	16:46:07	-55.3625	G	953.618	G	-5.66197	G	65.5905	G	247055	G
17.2.2025	16:46:12	-55.7147	G	1105.32	G	-5.58977	G	65.6371	G	247059	G
17.2.2025	16:46:17	-54.6045	G	2420.44	G	-5.61598	G	65.6009	G	246653	G
17.2.2025	16:46:22	-55.7116	G	982.636	G	-5.52931	G	65.6275	G	247058	G
17.2.2025	16:46:27	-56.2149	G	943.057	G	-5.43387	G	65.6447	G	247072	G
17.2.2025	16:46:32	-56.6759	G	552.484	G	-5.44928	G	65.5892	G	247191	G
17.2.2025	16:46:37	-56.5713	G	448.115	G	-5.66482	G	65.563	G	247197	G
17.2.2025	16:46:42	-57.0035	G	504.27	G	-5.77199	G	65.611	G	247177	G
17.2.2025	16:46:47	-56.2391	G	851.162	G	-5.68681	G	65.5895	G	247072	G
17.2.2025	16:46:52	-56.1137	G	988.178	G	-5.67739	G	65.662	G	247086	G
17.2.2025	16:46:57	-55.6884	G	1418.11	G	-5.74128	G	65.6436	G	246956	G
17.2.2025	16:47:02	-56.0095	G	1426.26	G	-5.76349	G	65.6474	G	246962	G
17.2.2025	16:47:07	-56.1878	G	849.277	G	-5.71632	G	65.5659	G	247099	G
17.2.2025	16:47:12	-56.4863	G	545.301	G	-5.46844	G	65.5741	G	247206	G
17.2.2025	16:47:17	-56.9348	G	479.009	G	-5.22297	G	65.5443	G	247224	G
17.2.2025	16:47:22	-56.3133	G	840.441	G	-5.17583	G	65.574	G	247128	G
17.2.2025	16:47:27	-56.6334	G	621.518	G	-5.24304	G	65.6098	G	247166	G
17.2.2025	16:47:32	-56.9699	G	559.817	G	-5.18506	G	65.5217	G	247181	G
17.2.2025	16:47:37	-57.0796	G	806.55	G	-5.24831	G	65.5322	G	247132	G
17.2.2025	16:47:42	-56.437	G	1049.43	G	-5.30038	G	65.5263	G	247073	G
17.2.2025	16:47:47	-55.6879	G	1221.29	G	-5.22809	G	65.4438	G	247063	G
17.2.2025	16:47:52	-56.3465	G	1155.93	G	-5.20671	G	65.3876	G	247027	G
17.2.2025	16:47:57	-57.4441	G	613.404	G	-5.39472	G	65.4647	G	247177	G
17.2.2025	16:48:02	-56.894	G	462.025	G	-5.50508	G	65.4684	G	247218	G
17.2.2025	16:48:07	-57.441	G	474.043	G	-5.60381	G	65.5052	G	247221	G
17.2.2025	16:48:12	-56.65	G	497.652	G	-5.41821	G	65.4588	G	247206	G
17.2.2025	16:48:17	-56.3465	G	609.24	G	-5.48311	G	65.4038	G	247185	G
17.2.2025	16:48:22	-56.7223	G	984.96	G	-5.56186	G	65.3477	G	247056	G
17.2.2025	16:48:27	-56.8975	G	690.251	G	-5.58984	G	65.3764	G	247129	G
17.2.2025	16:48:32	-57.2221	G	637.53	G	-5.58136	G	65.397	G	247152	G
17.2.2025	16:48:37	-56.5967	G	636.416	G	-5.54685	G	65.4123	G	247158	G
17.2.2025	16:48:42	-56.7407	G	621.772	G	-5.48197	G	65.5089	G	247153	G
17.2.2025	16:48:47	-56.8279	G	533.57	G	-5.55711	G	65.5622	G	247177	G
17.2.2025	16:48:52	-56.4311	G	542.823	G	-5.66818	G	65.5625	G	247172	G
17.2.2025	16:48:57	-56.8108	G	469.302	G	-5.42018	G	65.4543	G	247201	G
17.2.2025	16:49:02	-56.9159	G	515.23	G	-5.42202	G	65.4519	G	247192	G
17.2.2025	16:49:07	-56.4239	G	956.432	G	-5.391	G	65.4479	G	247074	G
17.2.2025	16:49:12	-55.8195	G	1201.42	G	-5.39631	G	65.4983	G	246998	G
17.2.2025	16:49:17	-56.6761	G	833.869	G	-5.41245	G	65.4913	G	247086	G
17.2.2025	16:49:22	-56.6399	G	520.187	G	-5.38096	G	65.5431	G	247189	G
17.2.2025	16:49:27	-56.6785	G	611.942	G	-5.36705	G	65.5159	G	247176	G
17.2.2025	16:49:32	-57.304	G	494.138	G	-5.53798	G	65.4507	G	247208	G
17.2.2025	16:49:37	-56.434	G	403.689	G	-5.68045	G	65.3758	G	247238	G
17.2.2025	16:49:42	-56.3762	G	1120.84	G	-5.6813	G	65.3733	G	247061	G
17.2.2025	16:49:47	-56.1202	G	1020.53	G	-5.41613	G	65.4453	G	247042	G
17.2.2025	16:49:52	-55.6366	G	1180.56	G	-5.36453	G	65.4572	G	246971	G
17.2.2025	16:49:57	-56.2879	G	798.904	G	-5.46391	G	65.4865	G	247048	G
17.2.2025	16:50:02	-56.7801	G	697.725	G	-5.58447	G	65.4888	G	247064	G
17.2.2025	16:50:07	-57.7143	G	653.391	G	-5.73091	G	65.52	G	247092	G
17.2.2025	16:50:12	-56.7528	G	645.677	G	-5.94755	G	65.4268	G	247108	G
17.2.2025	16:50:17	-57.1007	G	656.046	G	-6.12598	G	65.4329	G	247109	G
17.2.2025	16:50:22	-56.8908	G	664.795	G	-6.18993	G	65.4289	G	247102	G
17.2.2025	16:50:27	-57.1957	G	670.67	G	-6.1615	G	65.5018	G	247086	G
17.2.2025	16:50:32	-56.4596	G	675.965	G	-6.01213	G	65.5966	G	247075	G
17.2.2025	16:50:37	-57.0673	G	678.409	G	-5.95719	G	65.6275	G	247062	G
17.2.2025	16:50:42	-56.8933	G	674.806	G	-6.0151	G	65.5991	G	247057	G
17.2.2025	16:50:47	-56.4906	G	658.502	G	-5.98276	G	65.5886	G	247031	G
17.2.2025	16:50:52	-56.8856	G	635.28	G	-5.90962	G	65.5781	G	247034	G
17.2.2025	16:50:57	-56.6539	G	627.783	G	-5.86391	G	65.5631	G	247086	G
17.2.2025	16:51:02	-56.3379	G	617.404	G	-5.6661	G	65.6435	G	247079	G
17.2.2025	16:51:07	-56.5166	G	657.5	G	-5.62301	G	65.7158	G	246958	G
17.2.2025	16:51:12	-56.5401	G	767.89	G	-5.63668	G	65.8012	G	246525	G
17.2.2025	16:51:17	-56.7817	G	765.875	G	-5.57708	G	65.8722	G	246517	G
17.2.2025	16:51:22	-56.5867	G	761.798	G	-5.66683	G	65.9994	G	246526	G
17.2.2025	16:51:27	-56.483	G	749.18	G	-5.73298	G	66.2467	G	246550	G
17.2.2025	16:51:32	-56.8984	G	733.952	G	-5.78548	G	66.5699	G	246572	G
17.2.2025	16:51:37	-56.4729	G	719.637	G	-5.79327	G	66.8195	G	246596	G
17.2.2025	16:51:42	-56.5384	G	705.471	G	-5.97302	G	67.009	G	246618	G
17.2.2025	16:51:47	-56.8897	G	690.604	G	-6.02733	G	67.0979	G	246635	G
17.2.2025	16:51:52	-56.5777	G	676.856	G	-6.25561	G	67.1955	G	246656	G
17.2.2025	16:51:57	-56.5198	G	657.285	G	-6.30024	G	67.1239	G	246673	G
17.2.2025	16:52:02	-56.5497	G	634.637	G	-6.33029	G	67.0908	G	246677	G
17.2.2025	16:52:07	-57.0189	G	614.485	G	-6.32599	G	67.0541	G	246669	G
17.2.2025	16:52:12	-56.3376	G	594.785	G	-6.34817	G	67.068	G	246692	G
17.2.2025	16:52:17	-56.3613	G	581.486	G	-6.42116	G	67.1222	G	246705	G
17.2.2025	16:52:22	-56.0658	G	570.284	G	-6.40675	G	67.1388	G	246696	G
17.2.2025	16:52:27	-56.3786	G	557.566	G	-6.37952	G	67.1441	G	246706	G
17.2.2025	16:52:32	-56.248	G	548.664	G	-6.55723	G	67.1311	G	246703	G
17.2.2025	16:52:37	-57.3418	G	542.985	G	-6.66862	G	67.1017	G	246725	G
17.2.2025	16:52:42	-57.1374	G	538.871	G	-6.71826	G	67.0401	G	246730	G
17.2.2025	16:52:47	-56.7175	G	529.286	G	-6.63327	G	67.0302	G	246722	G
17.2.2025	16:52:52	-56.1921	G	520.917	G	-6.63078	G	67.0922	G	246707	G
17.2.2025	16:52:57	-57.1806	G	526.872	G	-6.55862	G	67.1542	G	246696	G
17.2.2025	16:53:02	-56.6446	G	528.669	G	-6.66502	G	67.1922	G	246700	G
17.2.2025	16:53:07	-56.9666	G	525.645	G	-6.51877	G	67.2047	G	246684	G
17.2.2025	16:53:12	-56.9213	G	521.413	G	-6.46936	G	67.1332	G	246693	G
17.2.2025	16:53:17	-56.6226	G	519.499	G	-6.36374	G	67.0807	G	246696	G
17.2.2025	16:53:22	-56.9412	G	633.234	G	-6.15068	G	67.0717	G	246510	G
17.2.2025	16:53:27	-56.7973	G	548.922	G	-6.13053	G	67.0909	G	246525	G
17.2.2025	16:53:32	-55.9628	G	528.236	G	-6.1424	G	67.2693	G	246491	G
17.2.2025	16:53:37	-56.1851	G	543.718	G	-6.09089	G	67.5325	G	246420	G
17.2.2025	16:53:42	-56.888	G	520.769	G	-6.19216	G	67.8589	G	246400	G
17.2.2025	16:53:47	-56.3626	G	506.996	G	-6.29988	G	68.2505	G	246400	G
17.2.2025	16:53:52	-56.6957	G	474.112	G	-6.41038	G	68.6646	G	246428	G
17.2.2025	16:53:57	-56.091	G	594.928	G	-6.51951	G	68.9866	G	246288	G
17.2.2025	16:54:02	-56.7192	G	696.551	G	-6.60953	G	69.3006	G	246104	G
17.2.2025	16:54:07	-56.7193	G	578.339	G	-6.56325	G	69.6373	G	246184	G
17.2.2025	16:54:12	-56.3035	G	476.888	G	-6.77756	G	69.9767	G	246336	G
17.2.2025	16:54:17	-57.063	G	476.555	G	-6.93701	G	70.2222	G	246337	G
17.2.2025	16:54:22	-56.4854	G	480.724	G	-7.06987	G	70.4547	G	246368	G
17.2.2025	16:54:27	-56.934	G	629.153	G	-7.32123	G	70.5867	G	246445	G
17.2.2025	16:54:32	-56.7792	G	439.24	G	-7.52565	G	70.6905	G	246801	G
17.2.2025	16:54:37	-56.7842	G	408.463	G	-7.62119	G	70.796	G	246872	G
17.2.2025	16:54:42	-57.2532	G	391.961	G	-7.67918	G	70.701	G	246920	G
17.2.2025	16:54:47	-56.8159	G	382.143	G	-7.67701	G	70.4303	G	246950	G
17.2.2025	16:54:52	-56.5649	G	378.148	G	-7.77159	G	70.0089	G	246979	G
17.2.2025	16:54:57	-56.9314	G	377.046	G	-7.56209	G	69.6067	G	247019	G
17.2.2025	16:55:02	-56.9768	G	376.573	G	-7.55536	G	69.1939	G	247041	G
17.2.2025	16:55:07	-57.4423	G	376.396	G	-7.50983	G	68.826	G	247055	G
17.2.2025	16:55:12	-57.1425	G	376.14	G	-7.51184	G	68.5087	G	247073	G
17.2.2025	16:55:17	-56.682	G	376.151	G	-7.32231	G	68.2365	G	247084	G
17.2.2025	16:55:22	-56.6777	G	375.997	G	-7.15472	G	68.0749	G	247089	G
17.2.2025	16:55:27	-56.7357	G	375.913	G	-6.98142	G	67.9404	G	247095	G
17.2.2025	16:55:32	-57.2617	G	375.859	G	-6.92401	G	67.7954	G	247100	G
17.2.2025	16:55:37	-57.2845	G	375.847	G	-6.82942	G	67.6652	G	247084	G
17.2.2025	16:55:42	-56.8741	G	375.829	G	-6.80925	G	67.5474	G	247072	G
17.2.2025	16:55:47	-57.3078	G	387.081	G	-6.54259	G	67.4171	G	247067	G
17.2.2025	16:55:52	-57.1237	G	414.65	G	-6.48049	G	67.2939	G	247104	G
17.2.2025	16:55:57	-56.6707	G	460.255	G	-6.40391	G	67.2315	G	247129	G
17.2.2025	16:56:02	-56.7799	G	570.933	G	-6.20648	G	67.213	G	247095	G
17.2.2025	16:56:07	-57.1726	G	398.414	G	-6.26562	G	67.1623	G	247116	G
17.2.2025	16:56:12	-56.8277	G	381.083	G	-6.2281	G	67.0975	G	247116	G
17.2.2025	16:56:17	-56.086	G	378.03	G	-5.88652	G	66.9988	G	247122	G
17.2.2025	16:56:22	-57.1344	G	376.112	G	-5.88444	G	66.9309	G	247109	G
17.2.2025	16:56:27	-57.2832	G	375.599	G	-5.8591	G	66.8681	G	247118	G
17.2.2025	16:56:32	-56.9449	G	375.458	G	-5.84595	G	66.7715	G	247122	G
17.2.2025	16:56:37	-56.7096	G	375.351	G	-6.01088	G	66.7842	G	247127	G
17.2.2025	16:56:42	-56.779	G	375.357	G	-6.15879	G	66.7624	G	247128	G
17.2.2025	16:56:47	-56.852	G	375.202	G	-6.07871	G	66.6802	G	247135	G
17.2.2025	16:56:52	-56.7176	G	375.426	G	-6.10416	G	66.6056	G	247142	G
17.2.2025	16:56:57	-56.7625	G	375.338	G	-6.03038	G	66.5341	G	247140	G
17.2.2025	16:57:02	-57.6108	G	375.154	G	-5.72567	G	66.4266	G	247146	G
17.2.2025	16:57:07	-57.4701	G	375.195	G	-5.73942	G	66.4597	G	247151	G
17.2.2025	16:57:12	-56.4312	G	375.209	G	-6.04523	G	66.4439	G	247150	G
17.2.2025	16:57:17	-56.6357	G	375.351	G	-5.94063	G	66.4236	G	247151	G
17.2.2025	16:57:22	-57.11	G	375.525	G	-5.81112	G	66.3528	G	247160	G
17.2.2025	16:57:27	-56.8001	G	375.628	G	-5.64643	G	66.3805	G	247178	G
17.2.2025	16:57:32	-56.8747	G	375.87	G	-5.6701	G	66.2943	G	247194	G
17.2.2025	16:57:37	-57.234	G	375.753	G	-5.71713	G	66.2488	G	247191	G
17.2.2025	16:57:42	-56.8118	G	375.417	G	-5.96974	G	66.2423	G	247168	G
17.2.2025	16:57:47	-56.7031	G	375.475	G	-5.96769	G	66.1934	G	247187	G
17.2.2025	16:57:52	-57.7022	G	375.548	G	-5.83352	G	66.1802	G	247207	G
17.2.2025	16:57:57	-56.8018	G	375.585	G	-5.81429	G	66.1824	G	247194	G
17.2.2025	16:58:02	-56.5189	G	375.694	G	-5.74025	G	66.1941	G	247197	G
17.2.2025	16:58:07	-56.5849	G	375.733	G	-5.75476	G	66.0972	G	247187	G
17.2.2025	16:58:12	-57.1361	G	375.528	G	-5.80476	G	66.0442	G	247211	G
17.2.2025	16:58:17	-56.9112	G	375.499	G	-5.75134	G	66.0406	G	247211	G
17.2.2025	16:58:22	-56.8384	G	375.49	G	-5.90187	G	66.0813	G	247199	G
17.2.2025	16:58:27	-57.4391	G	375.523	G	-6.00108	G	66.0747	G	247204	G
17.2.2025	16:58:32	-57.2413	G	375.52	G	-6.00278	G	66.0634	G	247210	G
17.2.2025	16:58:37	-57.8368	G	375.47	G	-5.99464	G	66.0198	G	247193	G
17.2.2025	16:58:42	-57.0737	G	375.485	G	-6.01028	G	65.9928	G	247192	G
17.2.2025	16:58:47	-57.1496	G	375.572	G	-6.15661	G	65.9402	G	247229	G
17.2.2025	16:58:52	-56.3478	G	375.594	G	-6.10342	G	65.8642	G	247230	G
17.2.2025	16:58:57	-57.3135	G	375.458	G	-6.19715	G	65.9122	G	247174	G
17.2.2025	16:59:02	-57.3091	G	375.442	G	-6.27211	G	65.9475	G	247159	G
17.2.2025	16:59:07	-57.5734	G	377.648	G	-6.4831	G	65.9236	G	247150	G
17.2.2025	16:59:12	-56.9776	G	380.162	G	-6.21146	G	65.8825	G	247149	G
